*Interval,Energy Price
6993,13430.38
6994,13430.99
6995,13599.92
6996,13430.07
6997,13430.2
6998,14893.4
6999,13042.88
7000,12207.96
7001,11175.3
7002,13238.83
7003,8520.82
7004,8520.34
7005,8520.59
7006,8520.75
7007,8520.56
7008,7506.91
7009,6396.8
7010,6820.61
7011,7262.27
7012,6500.2
7013,5567.23
7014,5567.23
7015,6020.12
7016,6820.01
7017,5472.26
7018,4989.24
7019,4500.57
7020,4500.22
7021,4500.45
7022,4989.71
7023,4316.6
7024,4499.48
7025,4989.08
7026,5500.86
7027,5474.22
7028,5970.4
7029,5000.93
7030,6356.45
7031,6820.02
7032,6820.07
7033,6999.24
7034,7520.93
7035,8000.66
7036,8020.8
7037,8520.77
7038,9349.52
7039,10000.35
7040,9014.82
7041,7999.76
7042,8000.05
7043,6820.68
7044,6989.85
7045,6015.17
7046,6820.21
7047,5543.34
7048,5632.28
7049,5000.53
7050,5441.61
7051,6954.81
7052,6843.82
7053,8142.06
7054,7000.02
7055,5510.23
7056,5000.14
7057,6369.11
7058,7501.15
7059,5570.76
7060,5469.31
7061,3800.05
7062,3749.65
7063,3066
7064,3100.72
7065,3749.97
7066,3975.31
7067,4520.31
7068,4520.85
7069,6111.15
7070,6000.1
7071,6000.79
7072,6570.07
7073,6320.39
7074,7000.78
7075,8505.45
7076,8507.41
7077,9002.52
7078,9349.02
7079,8000.72
7080,8000.64
7081,8000.08
7082,8997.67
7083,17999.77
7084,20000
7085,20000
7086,20000
7087,19358.68
7088,17999.52
7089,20000
7090,20000
7091,19999.68
7092,19999.7
7093,19999.84
7094,20000
7095,20000
7096,19999.35
7097,17999.53
7098,18816.35
7099,20000
7100,19999.58
7101,20000
7102,19366.74
7103,19144.48
7104,16037.15
7105,15003.81
7106,15001.13
7107,13430.1
7108,8979.64
7109,9244.54
7110,8520.56
7111,8320.29
7112,6499.76
7113,6502.01
7114,6507.47
7115,6000.58
7116,5500.27
7117,5500.38
7118,5999.63
7119,5590.78
7120,5200.25
7121,5000.32
7122,5500.82
7123,6015.66
7124,7250.03
7125,8020.13
7126,8320.6
7127,11111.61
7128,13430.56
7129,16004.95
7130,17030.36
7131,13430.57
7132,18500.45
7133,18500.74
7134,10000.43
7135,8000.94
7136,8320.3
7137,8000.56
7138,8320.21
7139,8000.73
7140,8320.09
7141,6500.58
7142,8000.76
7143,8520.27
7144,8520.49
7145,8520.84
7146,9989.14
7147,10000.55
7148,10685.48
7149,9999.67
7150,11501.54
7151,10170.73
7152,11389.23
7153,8520.73
7154,8520.65
7155,8520.52
7156,8320.47
7157,7999.08
7158,6989.2
7159,6990
7160,7440
7161,5500.14
7162,5999.67
7163,6069.2
7164,6169.24
7165,7030.95
7166,7777.92
7167,8320.52
7168,8520.3
7169,8320.85
7170,8520.58
7171,10000.15
7172,9245
7173,12722.03
7174,12531.56
7175,8520.57
7176,8520.79
7177,20000
7178,20000
7179,20000
7180,20000
7181,20000
7182,20000
7183,20000
7184,20000
7185,20000
7186,20000
7187,20000
7188,19739.62
7189,20000
7190,20000
7191,20000
7192,18999.77
7193,20000
7194,20000
7195,20000
7196,18999.97
7197,9999.41
7198,8520.41
7199,8520.14
7200,8320.43
7201,13430.31
7202,13430.88
7203,9999.12
7204,9404.56
7205,8520.71
7206,8520.85
7207,8520.08
7208,8520.83
7209,7500.14
7210,7999.39
7211,8200.13
7212,6989.55
7213,7007.76
7214,7999.4
7215,8001
7216,7999.23
7217,7999.08
7218,8520.1
7219,8520.26
7220,8979.14
7221,8320.08
7222,9000.43
7223,19994.96
7224,19993.84
7225,20000
7226,20000
7227,20000
7228,20000
7229,20000
7230,20000
7231,20000
7232,14654.47
7233,13430.1
7234,13430.57
7235,8320.15
7236,7999.91
7237,6669.22
7238,7999.72
7239,7994.67
7240,7999.98
7241,7560
7242,8050.4
7243,8320.4
7244,8520.06
7245,9370.74
7246,8999.41
7247,12000.22
7248,12000.06
7249,13694.5
7250,14587.39
7251,13430.9
7252,13430.36
7253,6989.45
7254,6999.37
7255,7659.6
7256,7500.5
7257,7200.95
7258,7810.28
7259,8006.67
7260,8520.27
7261,8520.97
7262,9499.35
7263,12235.37
7264,12500.6
7265,9244.39
7266,9499.62
7267,8520.66
7268,13430.26
7269,13430.7
7270,15017.24
7271,16009.63
7272,15775.37
7273,8520.97
7274,16382
7275,16355.33
7276,20000
7277,20000
7278,20000
7279,20000
7280,9720.56
7281,5744.1
7282,6301.71
7283,4499.1
7284,4499.84
7285,4700.74
7286,4500.2
7287,4356.81
7288,4499.31
7289,4700.52
7290,7020.01
7291,8624.88
7292,9720.79
7293,8520.66
7294,8142.3
7295,8520.1
7296,7999.98
7297,11500.46
7298,11500.35
7299,14500.12
7300,13430.88
7301,8520.78
7302,8520.67
7303,8520.37
7304,8520.66
7305,8520.03
7306,7999.76
7307,5000.85
7308,5000.91
7309,6500.19
7310,7000.45
7311,7999.52
7312,6989.04
7313,4316.91
7314,5000.99
7315,4820.62
7316,4820.67
7317,5189
7318,7820.73
7319,7000.76
7320,8520.13
7321,6500.76
7322,16000.03
7323,16004.75
7324,19999.21
7325,5729.18
7326,5520.93
7327,3989.97
7328,3989.36
7329,2900.99
7330,2500.73
7331,1999.57
7332,1999.54
7333,3120.33
7334,3081.48
7335,3120.05
7336,3120.74
7337,3000.38
7338,2475.66
7339,3120.2
7340,2752.7
7341,3120.34
7342,3120.7
7343,5319.94
7344,4552.01
7345,3028.72
7346,3028.8
7347,2975.59
7348,2975.4
7349,2303.75
7350,2510.02
7351,2499.72
7352,2900.67
7353,2881.57
7354,3320.32
7355,3320.91
7356,3499.54
7357,2881.34
7358,3320.37
7359,3050.25
7360,3010.02
7361,3320.99
7362,3500.18
7363,3989.9
7364,3909.2
7365,3164.84
7366,3319.11
7367,1000.09
7368,1000.29
7369,1489.36
7370,1999.09
7371,3432.28
7372,3499.3
7373,4000.32
7374,3900.41
7375,2937.47
7376,2995.36
7377,3381.3
7378,2900.49
7379,3999.02
7380,3999.27
7381,3999.83
7382,3779.52
7383,3499.09
7384,3499.46
7385,4120.48
7386,5427.36
7387,4989.56
7388,5952.87
7389,4300.27
7390,3999.38
7391,3499.06
7392,3499.4
7393,3320
7394,3164.29
7395,2500.14
7396,2500.21
7397,2750.97
7398,2975.3
7399,3150.46
7400,3320.66
7401,3027.2
7402,3292.4
7403,3108
7404,2750.74
7405,3000.38
7406,3000.58
7407,3000.89
7408,3300.09
7409,3150.62
7410,3320.17
7411,3320.36
7412,3339.1
7413,3999.74
7414,4700.77
7415,4500.13
7416,4500.98
7417,3530.33
7418,3999.58
7419,3539.67
7420,3650.83
7421,3453.79
7422,4151.36
7423,1999.83
7424,1999.68
7425,3000.35
7426,3320.77
7427,3000.45
7428,1612
7429,3120.17
7430,3120.38
7431,3119.81
7432,3120.9
7433,2975.46
7434,2975.72
7435,3120.41
7436,3305.74
7437,3120.19
7438,3151.53
7439,3315.45
7440,3315.02
7441,4350.13
7442,4400.82
7443,3492
7444,3145.97
7445,2975.7
7446,2915.97
7447,3040.67
7448,3000.69
7449,3120.86
7450,3200.56
7451,4552.06
7452,3950.22
7453,3151.83
7454,3800.83
7455,4450.03
7456,4400.06
7457,3523.77
7458,3740.95
7459,3380.32
7460,3499.02
7461,2986.34
7462,3010.38
7463,2523.33
7464,2712.98
7465,2891.63
7466,3120.98
7467,2900.8
7468,3120.73
7469,3539.66
7470,4640.75
7471,3999.24
7472,3539.12
7473,3120.62
7474,3120.51
7475,3720.07
7476,3539.51
7477,3450.78
7478,3289.65
7479,3094.65
7480,3099.96
7481,3720.78
7482,4020.17
7483,4720.12
7484,4720.23
7485,5230.28
7486,5230.17
7487,5389.77
7488,5000.44
7489,5520.12
7490,5520.45
7491,6000.57
7492,6000.61
7493,5772
7494,5500.89
7495,5769.62
7496,6000.86
7497,5000.98
7498,4989.74
7499,5501.52
7500,5000.64
7501,5520.22
7502,5100.93
7503,5836
7504,5620.64
7505,5850.8
7506,6000.4
7507,6000.34
7508,6000.86
7509,6000.72
7510,6369.96
7511,6920.62
7512,7120.56
7513,6000.84
7514,6000.83
7515,4300.28
7516,4889.62
7517,3999.12
7518,3999.8
7519,3999.88
7520,3999.85
7521,3999.94
7522,3999.99
7523,3120.93
7524,3120.1
7525,3249.72
7526,3300.07
7527,3120.84
7528,3120.53
7529,2769.79
7530,2769.58
7531,2700.09
7532,2619.36
7533,2670.25
7534,2800.44
7535,3202.74
7536,3120.69
7537,2900.58
7538,2729.6
7539,3025
7540,2920.55
7541,2594.1
7542,2670.61
7543,2862.45
7544,3120.39
7545,3151.94
7546,3509.02
7547,3950.64
7548,4002.65
7549,4250.46
7550,4250.09
7551,4770.58
7552,4770.68
7553,3539.52
7554,3999.67
7555,4229.11
7556,4557.14
7557,3000.98
7558,3151.51
7559,2361.59
7560,2700.25
7561,3500.4
7562,3800.94
7563,3450.07
7564,4400.87
7565,4700.76
7566,4700.51
7567,5000.39
7568,4750.34
7569,4499.51
7570,4229.53
7571,6111.57
7572,6010.89
7573,6499.31
7574,6770.01
7575,6519.38
7576,6020.6
7577,7870.56
7578,7870.76
7579,10870.73
7580,11517.22
7581,13430.8
7582,14034.46
7583,13430.87
7584,11517.63
7585,11953.7
7586,8997.89
7587,11786.14
7588,9889.11
7589,9884.62
7590,8520.79
7591,7999.22
7592,7999
7593,6912.91
7594,6530.12
7595,6376
7596,6015.62
7597,6000.46
7598,6000.25
7599,4999.54
7600,5369.19
7601,4499.79
7602,5369.38
7603,4989.35
7604,4989.56
7605,5000.48
7606,6000.74
7607,6000.48
7608,6000.7
7609,8520.7
7610,8520.85
7611,9555.76
7612,12067.27
7613,8520.7
7614,8520.41
7615,8520.29
7616,8520.37
7617,8000.56
7618,8499.45
7619,7628.67
7620,6999.38
7621,6000.56
7622,6000.04
7623,5999.13
7624,5999.04
7625,5999.43
7626,4989.92
7627,7170.67
7628,7170.88
7629,8000.7
7630,8000.27
7631,8520.77
7632,8520.82
7633,9999.06
7634,9999.02
7635,8369.71
7636,8520.11
7637,6000.66
7638,6989.76
7639,6369.9
7640,6369.6
7641,6500.77
7642,8400.23
7643,7999.64
7644,7770.14
7645,11000.22
7646,11000.31
7647,13000.72
7648,13430.01
7649,16500.32
7650,16500.27
7651,20000
7652,20000
7653,20000
7654,20000
7655,20000
7656,19919.04
7657,13430.72
7658,19991.71
7659,19774.18
7660,20000
7661,20000
7662,20000
7663,20000
7664,20000
7665,14750.36
7666,13430.41
7667,20000
7668,20000
7669,20000
7670,20000
7671,16992.71
7672,20000
7673,20000
7674,20000
7675,20000
7676,20000
7677,14498.91
7678,13583.41
7679,12520.5
7680,12130.37
7681,12521
7682,12520.94
7683,12520.8
7684,12520.73
7685,12520.91
7686,12520.69
7687,12520.51
7688,12520.29
7689,10853.83
7690,10456.03
7691,10000.93
7692,10853.93
7693,8979.18
7694,10500.86
7695,10853.33
7696,9989.9
7697,10001.49
7698,10500.7
7699,10853.42
7700,12520.09
7701,12520.4
7702,12520.82
7703,15762.06
7704,18000.25
7705,12520.93
7706,19995.17
7707,20000
7708,20000
7709,20000
7710,20000
7711,10969.73
7712,10000.62
7713,10853.65
7714,9989.94
7715,8150.57
7716,7999.91
7717,7998.46
7718,7989.12
7719,9170.45
7720,8212.05
7721,9000.69
7722,9170.3
7723,9989.2
7724,10000.22
7725,10000.78
7726,9794.08
7727,9000.03
7728,9000.85
7729,9000.65
7730,9000.07
7731,6337.82
7732,6155.81
7733,4999.61
7734,5989.19
7735,7142.57
7736,7500.39
7737,8000.61
7738,8500.52
7739,9000.09
7740,9500.2
7741,10520.17
7742,10520.73
7743,16000.86
7744,16006.16
7745,20000
7746,20000
7747,20000
7748,20000
7749,20000
7750,20000
7751,20000
7752,20000
7753,20000
7754,20000
7755,20000
7756,20000
7757,20000
7758,20000
7759,20000
7760,20000
7761,20000
7762,20000
7763,20000
7764,20000
7765,20000
7766,20000
7767,20000
7768,20000
7769,20000
7770,20000
7771,20000
7772,20000
7773,20000
7774,20000
7775,20000
7776,20000
7777,20000
7778,20000
7779,20000
7780,20000
7781,20000
7782,20000
7783,20000
7784,20000
7785,20000
7786,20000
7787,20000
7788,20000
7789,20000
7790,20000
7791,20000
7792,20000
7793,20000
7794,20000
7795,20000
7796,20000
7797,20000
7798,20000
7799,20000
7800,20000
7801,20000
7802,20000
7803,20000
7804,20000
7805,20000
7806,20000
7807,20000
7808,20000
7809,20000
7810,14069.43
7811,11484.3
7812,10000.86
7813,10000.1
7814,8792.85
7815,8792.81
7816,8792.54
7817,10000.72
7818,11000.01
7819,11000.31
7820,11000.28
7821,11001.93
7822,12270.34
7823,11000.01
7824,10000.92
7825,12270.22
7826,12270.5
7827,10000.17
7828,9830.89
7829,8000.47
7830,8000.48
7831,8212.31
7832,8792.13
7833,8792.64
7834,10500.1
7835,12000.31
7836,11820.97
7837,15000.55
7838,15000.3
7839,19000.19
7840,19000.55
7841,20000
7842,20000
7843,20000
7844,20000
7845,20000
7846,20000
7847,20000
7848,20000
7849,12000.75
7850,20000
7851,15999.53
7852,20000
7853,20000
7854,20000
7855,20000
7856,20000
7857,20000
7858,20000
7859,20000
7860,20000
7861,20000
7862,20000
7863,20000
7864,20000
7865,20000
7866,20000
7867,20000
7868,20000
7869,20000
7870,20000
7871,20000
7872,20000
7873,20000
7874,20000
7875,20000
7876,20000
7877,20000
7878,20000
7879,20000
7880,20000
7881,16666.99
7882,16000.96
7883,16000.55
7884,16000.49
7885,15899.22
7886,15684.57
7887,14998.19
7888,15553.28
7889,10000.83
7890,12973.94
7891,14998.3
7892,10000.87
7893,15387.55
7894,15864.66
7895,16007.82
7896,16000.69
7897,16000.1
7898,16000.8
7899,15876.35
7900,15999.8
7901,15008.65
7902,15006.73
7903,15634.53
7904,15003.24
7905,15000.83
7906,12000.95
7907,15001.27
7908,15000.91
7909,13999.84
7910,12000.44
7911,9999.23
7912,8500.8
7913,10438.42
7914,10000.07
7915,12155.9
7916,12000.39
7917,12500.43
7918,14369.63
7919,15000.77
7920,15003.32
7921,16000.46
7922,16000.51
7923,16000.06
7924,12000.11
7925,10000.38
7926,10500.74
7927,12000.34
7928,12622.97
7929,14903.86
7930,16000.09
7931,16000.08
7932,16000.51
7933,16000.73
7934,16000.52
7935,19500.15
7936,19500.32
7937,20000
7938,20000
7939,20000
7940,18000.27
7941,9994.63
7942,9999.43
7943,8000.83
7944,8000.9
7945,8000.51
7946,15555.1
7947,20000
7948,20000
7949,20000
7950,20000
7951,20000
7952,20000
7953,20000
7954,20000
7955,20000
7956,20000
7957,20000
7958,20000
7959,20000
7960,20000
7961,20000
7962,20000
7963,20000
7964,20000
7965,20000
7966,20000
7967,20000
7968,20000
7969,20000
7970,20000
7971,20000
7972,20000
7973,20000
7974,20000
7975,20000
7976,20000
7977,20000
7978,20000
7979,16000.3
7980,16000.32
7981,16000.37
7982,16000.34
7983,16000.37
7984,16000.34
7985,16000.52
7986,16000.87
7987,20000
7988,20000
7989,20000
7990,20000
7991,20000
7992,20000
7993,20000
7994,20000
7995,20000
7996,20000
7997,20000
7998,20000
7999,20000
8000,20000
8001,20000
8002,20000
8003,20000
8004,20000
8005,20000
8006,20000
8007,20000
8008,20000
8009,16000.41
8010,16000.03
8011,16000.51
8012,16000.27
8013,16000.32
8014,16000.32
8015,10000.25
8016,10000.84
8017,10000.9
8018,10000.76
8019,12000.23
8020,12000.01
8021,9999.22
8022,9999.31
8023,10000.63
8024,12000.1
8025,11999.19
8026,12520.33
8027,13520.82
8028,14000.01
8029,20000
8030,20000
8031,20000
8032,20000
8033,20000
8034,20000
8035,20000
8036,20000
8037,13628.59
8038,14000.8
8039,9000.76
8040,9000.78
8041,8937.63
8042,10000.45
8043,16000.47
8044,16076.75
8045,20000
8046,20000
8047,20000
8048,20000
8049,20000
8050,20000
8051,20000
8052,20000
8053,20000
8054,20000
8055,20000
8056,20000
8057,20000
8058,20000
8059,20000
8060,20000
8061,20000
8062,20000
8063,20000
8064,20000
8065,20000
8066,20000
8067,20000
8068,20000
8069,20000
8070,20000
8071,20000
8072,20000
8073,17389.43
8074,16000.36
8075,15555.23
8076,15493.87
8077,10000.35
8078,10000.31
8079,10000.02
8080,9999.4
8081,8991.68
8082,9000.51
8083,9000.84
8084,9000.87
8085,10000.75
8086,13000.14
8087,15666.58
8088,10000.65
8089,9500.99
8090,9999.05
8091,9000.88
8092,10000.07
8093,15555.5
8094,16000.13
8095,16000.72
8096,16000.54
8097,14000.18
8098,10000.99
8099,10000.7
8100,10000.04
8101,9999.47
8102,10000.04
8103,10000.59
8104,10000.51
8105,8000.39
8106,8000.6
8107,9000.29
8108,9000.07
8109,9000.44
8110,9000.16
8111,8000.96
8112,9000.01
8113,7500.94
8114,8000.57
8115,8000.62
8116,7500.45
8117,4784.5
8118,4999.21
8119,4229.59
8120,4332.88
8121,4229.09
8122,6500.71
8123,4179.63
8124,4889.13
8125,4350.83
8126,5000.71
8127,6999.91
8128,7000.02
8129,5500.32
8130,5500.71
8131,8000.26
8132,8510.72
8133,6989.5
8134,6999.08
8135,7500.38
8136,6999.87
8137,7500.06
8138,10000.22
8139,16000.35
8140,16000.67
8141,20000
8142,20000
8143,20000
8144,20000
8145,20000
8146,20000
8147,15582.97
8148,16000.38
8149,16000.78
8150,16000.96
8151,16667.94
8152,18788.01
8153,16000.77
8154,15444.28
8155,16051.46
8156,16000.77
8157,16000.49
8158,16000.45
8159,15977.28
8160,15369.71
8161,14001.88
8162,14233.56
8163,7999.69
8164,8000.53
8165,9017.77
8166,7000.86
8167,5995.85
8168,5999.98
8169,4999.22
8170,4377.33
8171,4150.37
8172,4150.41
8173,4120.64
8174,4120.39
8175,4244.52
8176,4120.88
8177,4120.73
8178,4120.84
8179,4375.94
8180,4375.25
8181,4152.33
8182,5999.3
8183,4999.18
8184,4989.99
8185,4989.9
8186,5019.5
8187,4499.25
8188,5999.41
8189,4120.66
8190,4350.16
8191,5999.22
8192,4400.17
8193,3900.74
8194,3993.28
8195,3450.37
8196,2996.61
8197,1999.62
8198,1999.65
8199,3749.02
8200,3500.61
8201,2982.67
8202,3215.07
8203,4290
8204,4400.47
8205,4152.34
8206,4500.16
8207,3523.31
8208,3700.13
8209,3774.64
8210,3800.01
8211,4244.7
8212,3700.27
8213,3049.17
8214,3100.82
8215,2719.92
8216,2800.92
8217,3492.69
8218,3500.62
8219,4120.14
8220,3700.41
8221,3522.19
8222,4120.45
8223,4200.11
8224,4152.3
8225,4120.01
8226,4067.15
8227,4120.6
8228,4200.39
8229,3500.43
8230,3500.69
8231,3500.3
8232,3500.99
8233,4370.82
8234,7000.32
8235,5999.34
8236,6989.87
8237,6989.8
8238,6316.31
8239,5999.15
8240,5000.73
8241,4300.68
8242,4500.36
8243,4904.05
8244,5000.87
8245,5999.89
8246,5999.16
8247,6000.89
8248,4904.11
8249,4499.01
8250,4500.15
8251,5001.39
8252,5000.47
8253,5000.9
8254,4904.81
8255,5999.17
8256,5000.97
8257,6999.62
8258,6999.32
8259,6000.64
8260,5999.47
8261,5500.74
8262,5000.87
8263,3500.77
8264,3510.72
8265,4049.68
8266,3999.53
8267,4499.63
8268,4499.18
8269,4239.31
8270,3996.9
8271,4000.94
8272,3749.98
8273,4268.58
8274,4499.58
8275,0
8276,0
8277,0
8278,0
8279,6299.04
8280,6299.06
8281,6999.64
8282,7501.81
8283,6989.65
8284,6989.3
8285,5500.9
8286,6810.19
8287,6989.4
8288,6989.2
8289,4500.9
8290,4500.9
8291,4499.27
8292,4244.39
8293,4250.67
8294,4500.1
8295,4500.6
8296,4500.72
8297,4400.51
8298,4244.45
8299,4510.4
8300,4510.67
8301,4900.46
8302,4671.7
8303,4500.44
8304,4244.79
8305,4100.61
8306,3479.62
8307,3500.78
8308,3500.05
8309,2985.59
8310,3164.8
8311,3500.94
8312,4400.33
8313,4500.58
8314,4784.03
8315,4500.84
8316,4500.75
8317,4152.55
8318,4005.21
8319,4500.63
8320,4889.47
8321,5506.8
8322,6500.08
8323,5500.83
8324,5503.94
8325,4331.73
8326,4500.35
8327,4502.57
8328,4502.83
8329,5560.81
8330,10000.08
8331,12000.49
8332,12000.59
8333,12000.17
8334,12000.18
8335,7500.07
8336,7500.08
8337,6999.86
8338,7600.6
8339,7100.48
8340,6999.99
8341,6999.73
8342,6999.67
8343,6999.61
8344,6999.05
8345,6999.22
8346,6999.25
8347,6999.87
8348,6999.84
8349,7500.11
8350,8000.53
8351,9092.98
8352,8520.97
8353,12520.49
8354,12520.96
8355,16000.45
8356,16000.67
8357,19995.91
8358,18320.69
8359,10839.76
8360,10204.5
8361,10839.84
8362,10839.18
8363,10839.48
8364,10839.02
8365,10204.49
8366,8999.52
8367,7500.39
8368,8499.85
8369,6249.57
8370,6670.92
8371,9989.67
8372,9989.69
8373,10839.13
8374,14690.5
8375,20000
8376,20000
8377,20000
8378,20000
8379,20000
8380,20000
8381,12006.69
8382,12005.01
8383,9989.97
8384,6989.08
8385,4500.66
8386,4500.72
8387,4239.79
8388,4450.92
8389,4229.5
8390,4229.8
8391,4500.16
8392,4500.53
8393,4503.24
8394,5000.21
8395,5000.82
8396,4999.83
8397,4500.63
8398,4500.87
8399,4889.22
8400,4500.95
8401,4020.63
8402,4200.12
8403,4152.78
8404,4200.47
8405,3479.62
8406,3850.91
8407,4400.51
8408,4500.93
8409,4202.58
8410,4500.94
8411,4000.42
8412,4000.72
8413,3523.78
8414,4000.21
8415,4279.93
8416,4889.35
8417,5500.36
8418,5508.49
8419,6989.3
8420,8500.46
8421,10839.58
8422,13500.62
8423,16000.2
8424,16000.79
8425,20000
8426,20000
8427,20000
8428,20000
8429,20000
8430,20000
8431,20000
8432,20000
8433,20000
8434,20000
8435,20000
8436,20000
8437,20000
8438,20000
8439,20000
8440,20000
8441,20000
8442,20000
8443,20000
8444,20000
8445,20000
8446,20000
8447,20000
8448,20000
8449,20000
8450,20000
8451,20000
8452,20000
8453,20000
8454,20000
8455,20000
8456,20000
8457,20000
8458,16010.77
8459,7500.69
8460,6260
8461,7998.27
8462,7500.12
8463,4499.91
8464,4499.87
8465,4201.56
8466,4201.88
8467,5000.01
8468,4889.48
8469,7500.87
8470,10000.57
8471,16000.32
8472,16000.52
8473,7500.11
8474,16008.66
8475,10839.86
8476,16012.05
8477,10204.6
8478,10204.54
8479,7999.47
8480,7100.35
8481,5500.23
8482,5500.16
8483,4889.25
8484,4500.42
8485,4249.24
8486,4500.07
8487,4500.88
8488,4500.57
8489,4500.5
8490,5000.88
8491,5000.52
8492,5501.86
8493,5502.41
8494,5502.24
8495,5000.98
8496,4500.81
8497,4500.51
8498,5501.32
8499,5035.46
8500,4499.56
8501,3620.5
8502,4067.85
8503,5000.35
8504,5000.49
8505,4327.43
8506,5000.52
8507,4500.32
8508,4500.42
8509,4500.5
8510,5500.5
8511,7020.29
8512,7020.88
8513,9020.13
8514,7016.76
8515,7614.83
8516,7100.06
8517,8005.28
8518,8007.75
8519,8007.58
8520,8008.36
8521,20000
8522,20000
8523,20000
8524,20000
8525,20000
8526,20000
8527,20000
8528,20000
8529,20000
8530,20000
8531,20000
8532,20000
8533,20000
8534,20000
8535,20000
8536,20000
8537,20000
8538,20000
8539,20000
8540,20000
8541,20000
8542,20000
8543,13999.96
8544,13999.85
8545,20000
8546,20000
8547,20000
8548,20000
8549,20000
8550,20000
8551,20000
8552,20000
8553,20000
8554,16997.85
8555,13333.37
8556,8979.55
8557,13000.34
8558,10839.98
8559,13000.11
8560,11389.5
8561,5979.77
8562,6999.45
8563,5960.73
8564,5992.22
8565,6259.01
8566,6999.06
8567,10520.34
8568,12520.34
8569,13520.32
8570,15985
8571,16689.76
8572,16000.75
8573,20000
8574,20000
8575,20000
8576,17569.85
8577,5502.04
8578,4889.41
8579,5500.33
8580,4785.6
8581,5000.79
8582,5500.7
8583,5508.82
8584,5508.03
8585,5502.6
8586,5503.96
8587,5507.07
8588,5508.15
8589,5501.73
8590,5502.52
8591,5500.35
8592,4500.91
8593,4331.18
8594,4400.3
8595,4400.57
8596,4250.51
8597,3475.38
8598,3900.14
8599,3900.16
8600,4000.64
8601,4500.42
8602,4509.14
8603,4500.53
8604,4500.71
8605,4999.18
8606,5503.58
8607,5506.5
8608,5505.66
8609,5000.02
8610,5500.85
8611,5508.92
8612,5702.93
8613,6283.08
8614,6000.39
8615,6388.81
8616,6373.95
8617,6989.88
8618,10204.45
8619,20000
8620,20000
8621,20000
8622,20000
8623,20000
8624,20000
8625,20000
8626,20000
8627,20000
8628,20000
8629,20000
8630,20000
8631,20000
8632,20000
8633,11369.29
8634,10839.96
8635,12582.14
8636,13896.15
8637,15762
8638,17272.41
8639,20000
8640,20000
8641,16744.25
8642,16000.58
8643,16689.62
8644,16000.12
8645,14998.5
8646,11634.07
8647,6999.91
8648,6999.86
8649,8001.98
8650,7854.35
8651,10003.04
8652,6999.35
8653,4500.25
8654,4500.51
8655,4500.16
8656,4500.04
8657,4300.36
8658,4239.86
8659,4120.18
8660,4200.57
8661,4500.07
8662,4500.43
8663,4500.51
8664,4804
8665,6999.94
8666,8000.7
8667,9000.35
8668,8979.14
8669,8000.85
8670,9000.54
8671,9000.26
8672,6000.46
8673,5000.04
8674,4500.89
8675,4189.45
8676,4189.51
8677,4152.08
8678,4120.24
8679,4064.16
8680,4020.14
8681,3785
8682,3999.15
8683,4500.48
8684,4501
8685,3840.43
8686,4200.4
8687,4500.12
8688,4401
8689,4000.84
8690,4000.8
8691,4200.61
8692,4152.42
8693,3610.62
8694,3743.43
8695,3750.39
8696,4200.44
8697,4170.72
8698,4499.71
8699,4500.01
8700,4500.12
8701,4239.59
8702,4450.08
8703,4229.85
8704,4450.14
8705,4229.99
8706,4450.61
8707,4500.49
8708,4500.82
8709,4500.82
8710,5507.99
8711,5502.91
8712,5505.59
8713,4500.7
8714,5501.6
8715,4500.91
8716,5000.78
8717,6003.17
8718,6506
8719,6999.14
8720,6999.17
8721,4500.44
8722,4500.71
8723,4780.68
8724,5000.23
8725,6500.08
8726,6500.75
8727,5000.39
8728,4600.79
8729,4889.43
8730,4780.63
8731,4500.93
8732,4500.88
8733,4500.82
8734,4500.9
8735,3693
8736,3999.36
8737,6999.28
8738,6999.33
8739,6999.43
8740,6999.3
8741,6999
8742,5000.44
8743,4500.84
8744,4500.88
8745,4500.48
8746,4500.36
8747,4500.81
8748,4500.58
8749,4201.96
8750,4500.12
8751,4259.26
8752,4201.95
8753,3999.68
8754,4152.86
8755,4400.6
8756,4120.66
8757,4120.31
8758,4201.45
8759,4499.11
8760,4500.06
8761,4550.55
8762,5000.48
8763,4550.4
8764,4550.9
8765,5000.83
8766,6000.13
8767,4500.52
8768,4400.48
8769,3998.28
8770,3800.46
8771,2881.47
8772,1770.87
8773,1999.09
8774,1499.98
8775,2187.35
8776,2950.78
8777,3000.31
8778,3202.34
8779,4499.76
8780,4500.75
8781,0
8782,4500.85
8783,4120.39
8784,4120.61
8785,3475.52
8786,3743.28
8787,3990.93
8788,3428.53
8789,3151.36
8790,3428.09
8791,3800.55
8792,3842.09
8793,4120.61
8794,4120.83
8795,3800.2
8796,4120.3
8797,3779.11
8798,3301.36
8799,3453.6
8800,3164.89
8801,3564.4
8802,4400.57
8803,5246.9
8804,5119.03
8805,4152.57
8806,4400.75
8807,4500.6
8808,4500.85
8809,4780.39
8810,6999.08
8811,6999.58
8812,8000.93
8813,8001.53
8814,8000.91
8815,7000.31
8816,7000.45
8817,6999.8
8818,6999.83
8819,6995.12
8820,6999.9
8821,7000.23
8822,7000.4
8823,6999.97
8824,6999.89
8825,7520.9
8826,8000.2
8827,8001.97
8828,9520.1
8829,12002.23
8830,12004.03
8831,13520.77
8832,13520.57
8833,12000
8834,12000
8835,12000
8836,12000
8837,12000
8838,12000
8839,12000
