*Interval,Price (Rs./MWh)
30436,2850.12
30437,2478.44
30438,2477.33
30439,2474.45
30440,2479.45
30441,2359.77
30442,2359.47
30443,3372.89
30444,3372.43
30445,1786.4
30446,2219.4
30447,2549.72
30448,2800.3
30449,2449.4
30450,1749.55
30451,1599.96
30452,2160.55
30453,2711.6
30454,2850.44
30455,3836.84
30456,3800.66
30457,3700.11
30458,3791.11
30459,3749.8
30460,3749.68
30461,3791.39
30462,3881.47
30463,3740.32
30464,4010.42
30465,3856.25
30466,3999.5
30467,3856.16
30468,3828.4
30469,3500.59
30470,3379.46
30471,3199.93
30472,3022.36
30473,2900.81
30474,3000.85
30475,3749.25
30476,3372.83
30477,3856.26
30478,3856.1
30479,3672.45
30480,3500.82
30481,3372.23
30482,3299.03
30483,2749.82
30484,3000.95
30485,2403.79
30486,2359.73
30487,2900.01
30488,2359.92
30489,3199.72
30490,3100.71
30491,3499.83
30492,3372.57
30493,3382.85
30494,3672.55
30495,3650.64
30496,3740.37
30497,3749.52
30498,3749.4
30499,3740.87
30500,3672.07
30501,3250.86
30502,3672.06
30503,3699.69
30504,3749.42
30505,3836.48
30506,4100.13
30507,3023.5
30508,1999.99
30509,2797.47
30510,3359.99
30511,3581.58
30512,3672.54
30513,3000.26
30514,3000.36
30515,3407.75
30516,3742.0
30517,3279.32
30518,2659.96
30519,2659.01
30520,2494.28
30521,3404.0
30522,3372.58
30523,3672.76
30524,3319.39
30525,2797.94
30526,2793.62
30527,2102.6
30528,2599.2
30529,2319.15
30530,2253.29
30531,2650.63
30532,2650.48
30533,2349.15
30534,2319.3
30535,2319.3
30536,2209.05
30537,2099.26
30538,2019.73
30539,2209.96
30540,2099.36
30541,2110.5
30542,1999.09
30543,1999.9
30544,1621.0
30545,2650.23
30546,2650.29
30547,2209.58
30548,2409.39
30549,3372.24
30550,3372.67
30551,3250.74
30552,3600.19
30553,3740.07
30554,3800.95
30555,3822.5
30556,3999.34
30557,3999.05
30558,3999.55
30559,3819.67
30560,3999.4
30561,4507.18
30562,4999.28
30563,5999.03
30564,5999.06
30565,4356.76
30566,4099.93
30567,4408.18
30568,4099.35
30569,4456.73
30570,4408.42
30571,5000.95
30572,5000.71
30573,4750.7
30574,4408.47
30575,3856.36
30576,3800.62
30577,3972.32
30578,4099.11
30579,3856.02
30580,3856.02
30581,2900.74
30582,3199.83
30583,3150.84
30584,3150.84
30585,3408.8
30586,3600.83
30587,3740.02
30588,3856.18
30589,3199.69
30590,3319.42
30591,3600.75
30592,3700.51
30593,3791.59
30594,3800.92
30595,3850.76
30596,4000.99
30597,4099.19
30598,4650.0
30599,4700.42
30600,4700.01
30601,8075.01
30602,18655.37
30603,8000.13
30604,7500.61
30605,4151.75
30606,6690.59
30607,4499.56
30608,4502.05
30609,3740.72
30610,3484.0
30611,3372.01
30612,3372.79
30613,3372.97
30614,3800.21
30615,3740.19
30616,3220.5
30617,3209.28
30618,3209.12
30619,2790.5
30620,2599.37
30621,2359.67
30622,2344.73
30623,2189.8
30624,2010.8
30625,3160.81
30626,2907.01
30627,2850.74
30628,2850.57
30629,3000.77
30630,3000.13
30631,2749.6
30632,2716.0
30633,1966.79
30634,1966.79
30635,2500.77
30636,2369.75
30637,1966.98
30638,2359.93
30639,1966.66
30640,1966.66
30641,1966.89
30642,1966.98
30643,2359.59
30644,1925.78
30645,2599.3
30646,2999.29
30647,3177.31
30648,3199.99
30649,3239.62
30650,3433.66
30651,3740.13
30652,3759.57
30653,3856.14
30654,4020.82
30655,3999.4
30656,3999.72
30657,4344.8
30658,4499.39
30659,4151.11
30660,4408.23
30661,3800.94
30662,3850.67
30663,4126.08
30664,3999.46
30665,3732.11
30666,3550.57
30667,3500.09
30668,3499.39
30669,3500.73
30670,3500.4
30671,3600.49
30672,3600.34
30673,3319.44
30674,3522.26
30675,2787.79
30676,2787.25
30677,1699.84
30678,1699.93
30679,1499.68
30680,1999.22
30681,3500.61
30682,3500.47
30683,3227.47
30684,3350.74
30685,3800.03
30686,3800.14
30687,3856.39
30688,3856.52
30689,3800.89
30690,4408.58
30691,3826.98
30692,3800.74
30693,3843.0
30694,3800.71
30695,5000.04
30696,5006.39
30697,6000.09
30698,7000.31
30699,5103.31
30700,5000.93
30701,3836.45
30702,3860.96
30703,3800.19
30704,3776.0
30705,3749.08
30706,3522.41
30707,3350.3
30708,3471.69
30709,3836.72
30710,3856.37
30711,3350.61
30712,3159.08
30713,3233.34
30714,3200.31
30715,2600.4
30716,2600.2
30717,1999.58
30718,1999.16
30719,1707.83
30720,1692.84
30721,1632.83
30722,1632.81
30723,2580.79
30724,2409.91
30725,2407.74
30726,2408.11
30727,1692.85
30728,1692.66
30729,1692.55
30730,1692.65
30731,1499.28
30732,1499.32
30733,2049.65
30734,2049.2
30735,2500.58
30736,2501.31
30737,2049.25
30738,2409.3
30739,2753.81
30740,2800.74
30741,2560.0
30742,3199.97
30743,3310.71
30744,3310.52
30745,3480.97
30746,3856.41
30747,3856.98
30748,4004.33
30749,5916.11
30750,4999.63
30751,4126.76
30752,4408.67
30753,5400.02
30754,5400.52
30755,5920.46
30756,5920.36
30757,4151.29
30758,4299.81
30759,3856.76
30760,3856.81
30761,3900.01
30762,3856.82
30763,3750.9
30764,3750.85
30765,3856.42
30766,3856.48
30767,4900.01
30768,4900.16
30769,3199.26
30770,3199.08
30771,3750.26
30772,3749.92
30773,2849.5
30774,2798.78
30775,3630.17
30776,3630.47
30777,4500.54
30778,4750.11
30779,5250.05
30780,5000.72
30781,6285.61
30782,6666.4
30783,8700.01
30784,8700.18
30785,8000.41
30786,8226.67
30787,11300.21
30788,11300.54
30789,14300.36
30790,14300.74
30791,14082.22
30792,14330.2
30793,19999.18
30794,19999.58
30795,19999.43
30796,19999.31
30797,18823.91
30798,19999.07
30799,6499.61
30800,5504.09
30801,4834.62
30802,4837.05
30803,5508.59
30804,4649.95
30805,3999.42
30806,3820.88
30807,3600.54
30808,3259.23
30809,3119.27
30810,3119.88
30811,2792.5
30812,2650.76
30813,3199.77
30814,2992.37
30815,2700.41
30816,2599.26
30817,2852.17
30818,2850.57
30819,2800.06
30820,2600.91
30821,2500.63
30822,2599.51
30823,2392.0
30824,2499.64
30825,2700.06
30826,2850.67
30827,3199.22
30828,2850.57
30829,2500.41
30830,2500.91
30831,2299.79
30832,2500.2
30833,2760.59
30834,2850.72
30835,2850.58
30836,3444.88
30837,2850.93
30838,3600.93
30839,3864.48
30840,3860.51
30841,4126.67
30842,5000.48
30843,6009.46
30844,6500.2
30845,5500.72
30846,6009.49
30847,5000.31
30848,5119.41
30849,7120.43
30850,7120.46
30851,9120.29
30852,9120.51
30853,7520.41
30854,7520.44
30855,6000.87
30856,6000.71
30857,7900.52
30858,7900.05
30859,7777.88
30860,7777.89
30861,8504.36
30862,7129.57
30863,3700.45
30864,3786.26
30865,3616.2
30866,3775.5
30867,3400.87
30868,3400.49
30869,3199.54
30870,3199.17
30871,3199.22
30872,3150.83
30873,3319.74
30874,3680.67
30875,3463.75
30876,3652.15
30877,3652.22
30878,3752.93
30879,3652.14
30880,3749.27
30881,3749.46
30882,3820.94
30883,3769.4
30884,3900.28
30885,3351.71
30886,3769.08
30887,3900.15
30888,4649.45
30889,5106.75
30890,5200.57
30891,5180.02
30892,4010.41
30893,3279.27
30894,3450.23
30895,3820.88
30896,3507.89
30897,3710.99
30898,3738.75
30899,3250.76
30900,3057.78
30901,3359.18
30902,3250.91
30903,2792.41
30904,2175.84
30905,2599.32
30906,2700.09
30907,1780.16
30908,1999.33
30909,3199.66
30910,3358.23
30911,2700.24
30912,2359.68
30913,3005.92
30914,3199.17
30915,3199.59
30916,3199.34
30917,2500.28
30918,2837.75
30919,2009.34
30920,2007.19
30921,1999.23
30922,1999.74
30923,1725.0
30924,1692.94
30925,2100.83
30926,2364.81
30927,1940.95
30928,2045.31
30929,1999.77
30930,2850.24
30931,2850.07
30932,2850.63
