*Interval,Price (Rs./MWh)
4397,12000.0
4398,12000.0
4399,12000.0
4400,12000.0
4401,10020.23
4402,8600.77
4403,8600.86
4404,8600.56
4405,7600.57
4406,7600.6
4407,7000.73
4408,7000.13
4409,7000.58
4410,6500.38
4411,5800.31
4412,5800.21
4413,5500.29
4414,5500.39
4415,5038.33
4416,4580.83
4417,5344.83
4418,5260.44
4419,5211.67
4420,4868.74
4421,4800.81
4422,4580.17
4423,4500.12
4424,4324.23
4425,4324.34
4426,4165.32
4427,4135.69
4428,4000.5
4429,3877.79
4430,4000.47
4431,3877.96
4432,4000.48
4433,4135.52
4434,4165.98
4435,4500.42
4436,4787.82
4437,5500.75
4438,7600.45
4439,8700.35
4440,9020.11
4441,12000.0
4442,12000.0
4443,12000.0
4444,12000.0
4445,12000.0
4446,12000.0
4447,12000.0
4448,12000.0
4449,12000.0
4450,12000.0
4451,12000.0
4452,12000.0
4453,12000.0
4454,12000.0
4455,12000.0
4456,12000.0
4457,12000.0
4458,12000.0
4459,10000.04
4460,9700.73
4461,8570.18
4462,8570.31
4463,8000.48
4464,7700.61
4465,7300.27
4466,7300.21
4467,7300.07
4468,6200.01
4469,4800.57
4470,4570.95
4471,4580.79
4472,4559.49
4473,4559.67
4474,4559.13
4475,4560.0
4476,4770.14
4477,5448.04
4478,5450.03
4479,5500.39
4480,5875.87
4481,5850.46
4482,7070.52
4483,8500.48
4484,11000.02
4485,8874.46
4486,6499.05
4487,8000.17
4488,11999.76
4489,12000.0
4490,12000.0
4491,12000.0
4492,12000.0
4493,12000.0
4494,12000.0
4495,12000.0
4496,12000.0
4497,12000.0
4498,9701.0
4499,9700.9
4500,9700.83
4501,7650.74
4502,8000.9
4503,7500.56
4504,5602.98
4505,7000.72
4506,6500.68
4507,6000.02
4508,6031.52
4509,5038.99
4510,5038.8
4511,4570.06
4512,4438.48
4513,6000.25
4514,5509.01
4515,5038.75
4516,4848.23
4517,4438.57
4518,4438.39
4519,4324.8
4520,4177.61
4521,4165.52
4522,4165.38
4523,4165.3
4524,4128.26
4525,3877.57
4526,3877.75
4527,4100.87
4528,3877.97
4529,4094.41
4530,4324.39
4531,4949.76
4532,5500.67
4533,6499.78
4534,8700.15
4535,10000.4
4536,12000.0
4537,12000.0
4538,12000.0
4539,12000.0
4540,12000.0
4541,12000.0
4542,12000.0
4543,12000.0
4544,12000.0
4545,12000.0
4546,12000.0
4547,12000.0
4548,12000.0
4549,12000.0
4550,12000.0
4551,12000.0
4552,12000.0
4553,12000.0
4554,12000.0
4555,11570.96
4556,11020.23
4557,10000.54
4558,10000.43
4559,9000.73
4560,8700.75
4561,8300.94
4562,8300.71
4563,8300.46
4564,7500.26
4565,5000.01
4566,4998.33
4567,4848.35
4568,4800.59
4569,4990.49
4570,4848.76
4571,4998.41
4572,4999.09
4573,5989.01
4574,6499.17
4575,6500.45
4576,7100.46
4577,7177.41
4578,8300.78
4579,10000.01
4580,12000.0
4581,12000.0
4582,7600.04
4583,12000.0
4584,12000.0
4585,12000.0
4586,12000.0
4587,12000.0
4588,12000.0
4589,12000.0
4590,12000.0
4591,12000.0
4592,12000.0
4593,12000.0
4594,12000.0
4595,12000.0
4596,12000.0
4597,9000.66
4598,9000.44
4599,8520.42
4600,8254.0
4601,7970.41
4602,7500.43
4603,7100.39
4604,7100.68
4605,6000.35
4606,6000.38
4607,5500.03
4608,5000.64
4609,8874.19
4610,7600.5
4611,6600.88
4612,6600.97
4613,5500.75
4614,5250.4
4615,5250.02
4616,5000.39
4617,4770.67
4618,4800.3
4619,4770.89
4620,4765.83
4621,4700.69
4622,4700.5
4623,4770.2
4624,4700.99
4625,4949.5
4626,5509.92
4627,6100.87
4628,7600.53
4629,8130.99
4630,10000.19
4631,11000.79
4632,12000.0
4633,12000.0
4634,12000.0
4635,12000.0
4636,12000.0
4637,12000.0
4638,12000.0
4639,12000.0
4640,12000.0
4641,12000.0
4642,12000.0
4643,12000.0
4644,12000.0
4645,12000.0
4646,12000.0
4647,12000.0
4648,12000.0
4649,12000.0
4650,12000.0
4651,12000.0
4652,12000.0
4653,11000.66
4654,11000.23
4655,10000.33
4656,10000.21
4657,8874.91
4658,8874.08
4659,7650.34
4660,6148.26
4661,4878.57
4662,4570.12
4663,4340.03
4664,4240.41
4665,4324.43
4666,4165.8
4667,4165.78
4668,4294.46
4669,4960.79
4670,5038.07
4671,7000.09
4672,8200.15
4673,8270.26
4674,9500.63
4675,12000.0
4676,12000.0
4677,12000.0
4678,9090.23
4679,12000.0
4680,12000.0
4681,12000.0
4682,12000.0
4683,12000.0
4684,12000.0
4685,12000.0
4686,12000.0
4687,12000.0
4688,12000.0
4689,12000.0
4690,12000.0
4691,12000.0
4692,12000.0
4693,11000.16
4694,10520.25
4695,9500.76
4696,9500.25
4697,9070.46
4698,8600.21
4699,8200.41
4700,8200.51
4701,7000.79
4702,7000.88
4703,7000.76
4704,6100.85
4705,8000.02
4706,7600.15
4707,6509.91
4708,5989.12
4709,5730.32
4710,4949.65
4711,4868.52
4712,4629.98
4713,4629.69
4714,4629.37
4715,4629.51
4716,4629.54
4717,4438.56
4718,4438.16
4719,4549.59
4720,4570.85
4721,4868.43
4722,5000.16
4723,5730.58
4724,6210.16
4725,6000.14
4726,8000.47
4727,8255.06
